 # z[m]                Wz_trx/Z_0/L[1/(m^2*s]           Wz_try/Z_0/L[1/(m^2*s]       Wz_l/Z_0/L[1/(ms)]
         5653.13                    -170750                 -42121.3             0
         5658.96                    -132283                  34254.8             0
         5664.78                    -159665                 -21142.8             0
         5670.61                    -164508                   -31437             0
         5676.44                    -133136                  30746.2             0
         5682.28                    -175652                 -54937.1             0
         5688.12                    -129376                  37072.3             0
         5693.96                    -175225                 -55278.2             0
          5699.8                    -130646                  33339.5             0
         5705.65                    -166257                 -38521.6             0
          5711.5                    -151313                 -9208.66             0
         5717.36                    -133065                  26716.3             0
         5723.21                    -171823                 -51437.9             0
         5729.07                    -153656                 -15671.8             0
         5734.93                    -127133                    36816             0
          5740.8                    -144910                  649.999             0
         5746.67                    -168987                   -48120             0
         5752.54                    -169673                   -50078             0
         5758.41                    -155340                   -21979             0
         5764.29                    -141203                  5727.94             0
         5770.17                    -132906                  21748.6             0
         5776.05                    -129509                  27964.1             0
         5781.94                    -129240                  27921.8             0
         5787.83                    -132098                  21621.3             0
         5793.72                    -139838                  5553.31             0
         5799.62                    -153333                 -22029.7             0
         5805.52                    -166866                 -49689.4             0
         5811.42                    -165337                 -47207.5             0
         5817.32                    -140794                  1331.82             0
         5823.23                    -122996                  36376.7             0
         5829.14                    -148846                 -15924.4             0
         5835.05                    -165538                 -49903.6             0
         5840.97                    -126852                  26945.5             0
         5846.89                    -144885                 -9709.93             0
         5852.81                    -157956                 -36439.3             0
         5858.74                    -123335                  32277.2             0
         5864.67                    -165747                 -53163.5             0
          5870.6                    -120822                  36174.2             0
         5876.53                    -164829                 -52456.8             0
         5882.47                    -123697                    29294             0
         5888.41                    -152279                 -28469.3             0
         5894.35                    -148497                 -21460.3             0
          5900.3                    -120554                  33896.9             0
         5906.25                    -156458                 -38514.5             0
          5912.2                    -154354                 -34859.4             0
         5918.16                    -122868                  27592.7             0
         5924.11                    -124120                  24529.6             0
         5930.08                    -147520                   -22855             0
         5936.04                    -161387                 -51159.7             0
         5942.01                    -159579                 -48093.5             0
         5947.98                    -151156                 -31789.5             0
         5953.95                    -143838                 -17696.8             0
         5959.93                    -140520                 -11606.8             0
         5965.91                    -141698                 -14514.7             0
         5971.89                    -147167                 -26006.4             0
         5977.88                    -155172                 -42574.4             0
         5983.86                    -159827                 -52437.8             0
         5989.85                    -151470                 -36259.1             0
         5995.85                    -128564                  9034.61             0
         6001.85                    -115102                    35434             0
         6007.85                    -137891                 -10712.7             0
         6013.85                    -157913                 -51324.5             0
         6019.86                    -124992                  14016.3             0
         6025.87                    -125356                  12749.9             0
         6031.88                    -156722                 -50558.6             0
         6037.89                    -114826                    32744             0
         6043.91                    -150521                 -39222.2             0
         6049.93                    -122650                  16014.1             0
         6055.96                    -146388                 -32023.1             0
         6061.99                    -118773                  22705.5             0
         6068.02                    -154061                 -48443.8             0
         6074.05                    -112428                  34340.6             0
         6080.08                    -144185                 -29744.7             0
         6086.12                    -143377                 -28656.1             0
         6092.17                    -111346                  34916.4             0
         6098.21                    -132249                 -7443.94             0
         6104.26                    -153789                 -51075.7             0
         6110.31                    -139265                 -22535.9             0
         6116.37                    -116946                  21603.7             0
         6122.42                    -109902                  35175.6             0
         6128.48                    -115515                  23418.7             0
         6134.55                    -123912                  6092.09             0
         6140.61                    -129488                  -5587.4             0
         6146.68                    -130780                 -8692.94             0
         6152.75                    -127680                 -3009.04             0
         6158.83                    -120505                  10831.5             0
         6164.91                    -111625                  28086.7             0
         6170.99                    -108161                  34501.9             0
         6177.07                    -119630                  11036.7             0
         6183.16                    -142527                 -35300.2             0
         6189.25                    -147259                 -45283.8             0
         6195.34                    -118215                  12326.1             0
         6201.44                    -111483                  25288.1             0
         6207.54                    -146550                 -45398.2             0
         6213.64                    -124642                 -2068.17             0
         6219.75                    -114710                  17301.4             0
         6225.86                    -146474                 -46773.7             0
         6231.97                    -105460                    34796             0
         6238.08                    -147428                 -49694.9             0
          6244.2                    -104970                  34767.1             0
         6250.32                    -146389                 -48626.2             0
         6256.44                    -109521                  24652.3             0
         6262.57                    -129261                 -15355.4             0
          6268.7                    -138531                 -34404.8             0
         6274.83                    -104225                  33746.6             0
         6280.97                    -126014                 -10357.5             0
          6287.1                    -145070                 -48990.2             0
         6293.24                    -123733                 -6788.02             0
         6299.39                    -103887                  32431.2             0
         6305.54                    -107646                  24410.7             0
         6311.69                    -122549                  -5906.4             0
         6317.84                    -134587                 -30491.4             0
            6324                    -140365                 -42547.5             0
         6330.16                    -142056                 -46423.2             0
         6336.32                    -141834                 -46469.9             0
         6342.48                    -139785                 -42859.7             0
         6348.65                    -133864                 -31499.5             0
         6354.82                    -121799                 -7845.23             0
            6361                    -106389                  22506.5             0
         6367.17                    -100865                  33075.5             0
         6373.35                    -118557                 -2813.57             0
         6379.54                    -140541                 -47293.4             0
         6385.72                    -124125                 -14926.8             0
         6391.91                   -99394.2                  34081.8             0
          6398.1                    -130463                 -28575.1             0
          6404.3                    -126548                 -21222.7             0
          6410.5                    -101479                  28465.9             0
          6416.7                    -139552                 -48204.4             0
          6422.9                   -98770.5                  32928.4             0
         6429.11                    -138036                 -46127.3             0
         6435.32                   -98094.8                  33326.3             0
         6441.53                    -138286                 -47579.7             0
         6447.75                    -101913                  24735.4             0
         6453.97                    -120439                 -12813.8             0
         6460.19                    -132001                 -36424.4             0
         6466.42                   -98119.2                    30908             0
         6472.65                    -113302                  51.1915             0
         6478.88                    -136657                 -47156.8             0
         6485.11                    -123455                 -21205.6             0
         6491.35                    -101315                  22633.1             0
         6497.59                   -95935.7                    32929             0
         6503.83                    -104053                  16217.5             0
         6510.08                    -114364                 -4882.82             0
         6516.33                    -121143                   -18914             0
         6522.58                    -123648                 -24391.5             0
         6528.83                    -122318                 -22194.6             0
         6535.09                    -116943                 -11900.2             0
         6541.35                    -107393                  6750.01             0
         6547.62                   -96789.9                  27508.2             0
         6553.88                     -94561                  31509.6             0
         6560.15                    -110095                 -35.3051             0
         6566.43                    -131303                 -42936.1             0
          6572.7                    -123100                 -26979.1             0
         6578.98                   -94267.8                  30264.4             0
         6585.27                    -111060                 -3794.43             0
         6591.55                    -130171                 -42495.9             0
         6597.84                   -93342.7                  30751.4             0
         6604.13                    -122738                 -28526.9             0
         6610.42                    -108403                  -293.36             0
         6616.72                    -110190                 -4319.61             0
         6623.02                    -112451                  -9295.5             0
         6629.32                    -113362                 -11567.1             0
         6635.63                    -100671                  13379.5             0
         6641.94                    -128360                 -42478.5             0
         6648.25                   -91622.8                  30593.4             0
         6654.57                    -113739                 -14113.2             0
         6660.88                    -126655                 -40405.2             0
         6667.21                   -96820.9                  18855.2             0
         6673.53                   -93353.1                  25349.8             0
         6679.86                    -116279                 -20973.4             0
         6686.19                    -128463                 -45797.5             0
         6692.52                    -122182                 -33668.4             0
         6698.86                    -109654                 -9035.59             0
          6705.2                    -100023                  9798.18             0
         6711.54                   -95083.2                  19244.2             0
         6717.88                   -93710.6                  21553.1             0
         6724.23                   -95318.8                  17897.9             0
         6730.58                    -100741                  6611.41             0
         6736.94                    -110835                 -14024.4             0
         6743.29                    -122533                 -37868.9             0
         6749.65                    -125181                   -43604             0
         6756.02                    -108545                 -10745.4             0
         6762.38                   -87641.4                    30656             0
         6768.75                   -99285.7                  6923.62             0
         6775.12                    -124915                 -44797.3             0
          6781.5                    -100738                  3155.34             0
         6787.88                     -92306                  19602.5             0
         6794.26                    -124362                 -44977.8             0
         6800.64                   -87547.9                  28268.1             0
         6807.03                    -117583                 -32262.7             0
         6813.42                   -93613.4                  15277.6             0
         6819.81                    -115693                   -29331             0
         6826.21                   -88743.6                  24174.8             0
         6832.61                    -122594                 -43988.9             0
         6839.01                   -86190.1                  28440.7             0
         6845.41                    -107721                 -15069.2             0
         6851.82                    -117436                 -34929.6             0
         6858.23                   -86474.4                  26609.8             0
         6864.65                   -93810.2                    11509             0
         6871.06                    -118276                   -37870             0
         6877.48                    -117485                 -36702.4             0
         6883.91                   -99749.4                 -1626.82             0
         6890.33                   -86161.2                  25149.7             0
         6896.76                   -82383.8                  32293.5             0
          6903.2                   -83948.9                  28746.8             0
         6909.63                   -85915.5                  24397.6             0
         6916.07                   -85892.5                  24031.1             0
         6922.51                   -83736.7                  27933.5             0
         6928.95                   -81475.7                  32047.6             0
          6935.4                   -83701.6                  27183.6             0
         6941.85                   -95338.6                   3486.7             0
          6948.3                    -112910                 -32085.9             0
         6954.76                    -117091                 -40862.7             0
         6961.22                   -94721.6                  3495.94             0
         6967.68                   -81116.9                  30316.7             0
         6974.15                    -109051                 -25990.6             0
         6980.61                    -108649                 -25592.2             0
         6987.08                   -79816.5                  31704.6             0
         6993.56                    -114158                 -37421.5             0
         7000.04                   -89186.5                  12146.9             0
         7006.52                    -101827                 -13549.4             0
            7013                   -95456.9                 -1204.05             0
         7019.48                    -102062                 -14820.4             0
         7025.97                   -87240.6                  14439.3             0
         7032.47                    -113844                 -39197.2             0
         7038.96                   -78811.5                  30512.5             0
         7045.46                    -103507                 -19306.1             0
         7051.96                    -109611                 -31915.2             0
         7058.46                   -80396.8                  26151.7             0
         7064.97                   -86584.7                  13372.4             0
         7071.48                    -109912                 -33703.5             0
         7077.99                    -112468                   -39210             0
         7084.51                   -98156.3                 -10962.3             0
         7091.03                   -84399.1                  16176.9             0
         7097.55                   -77840.6                  28910.6             0
         7104.08                   -76328.3                  31546.6             0
          7110.6                   -76302.7                  31208.3             0
         7117.13                   -76019.7                  31386.3             0
         7123.67                   -76055.1                  30927.7             0
         7130.21                   -79193.5                  24260.7             0
         7136.75                     -88948                  4354.01             0
         7143.29                    -104122                 -26397.1             0
         7149.83                    -111884                 -42317.3             0
         7156.38                   -96788.8                 -12493.4             0
         7162.94                     -75386                  29955.4             0
         7169.49                   -90034.1                  260.348             0
         7176.05                    -110874                   -41828             0
         7182.61                   -80785.1                  18004.9             0
         7189.17                   -89685.8                 -185.754             0
         7195.74                    -105021                 -31256.3             0
         7202.31                   -74817.4                  28809.8             0
         7208.88                    -109886                 -41748.9             0
         7215.46                   -73395.9                  30899.1             0
         7222.04                    -108790                 -40308.3             0
         7228.62                   -77177.6                  22579.2             0
          7235.2                     -95978                   -15421             0
         7241.79                   -99888.7                 -23619.7             0
         7248.38                   -72397.5                  31021.3             0
         7254.98                   -97555.7                 -19699.1             0
         7261.57                    -105615                 -36198.4             0
         7268.17                   -81130.8                  12428.4             0
         7274.78                   -72283.2                  29762.6             0
         7281.38                   -86033.5                  1874.59             0
         7287.99                    -101224                 -28893.9             0
          7294.6                    -107128                 -41076.6             0
         7301.22                    -106133                 -39453.3             0
         7307.84                    -103470                 -34490.6             0
         7314.46                    -102270                   -32455             0
         7321.08                    -103357                 -34996.2             0
         7327.71                    -105624                 -39898.7             0
         7334.34                    -105603                 -40221.1             0
         7340.97                   -98051.2                 -25472.5             0
         7347.61                   -81787.9                   6710.8             0
         7354.25                     -69698                  30543.9             0
         7360.89                   -81790.6                  5983.74             0
         7367.53                    -104107                 -39037.4             0
         7374.18                   -89774.2                 -10715.5             0
         7380.83                   -69435.2                  29628.9             0
         7387.49                   -99809.1                 -31513.5             0
         7394.14                   -85483.8                 -3204.96             0
          7400.8                   -77533.2                  12350.4             0
         7407.47                     -99787                 -32541.7             0
         7414.13                   -70617.6                  25477.4             0
          7420.8                    -100580                 -34840.1             0
         7427.47                   -73625.9                  18748.3             0
         7434.15                   -90268.5                 -14912.2             0
         7440.82                   -91800.5                   -18329             0
         7447.51                   -68200.8                  28545.4             0
         7454.19                   -97819.4                 -31079.2             0
         7460.88                   -92380.2                 -20543.7             0
         7467.57                   -67933.5                  28028.4             0
         7474.26                   -76198.7                  11137.7             0
         7480.96                   -96470.9                 -29779.7             0
         7487.65                    -101008                 -39206.6             0
         7494.36                   -91837.4                 -21200.9             0
         7501.06                   -80761.2                  618.287             0
         7507.77                   -73569.1                  14664.9             0
         7514.48                   -70365.4                  20730.8             0
         7521.19                   -69929.2                  21259.3             0
         7527.91                   -72088.7                  16593.9             0
         7534.63                   -77929.4                   4562.3             0
         7541.35                   -87960.1                 -15853.7             0
         7548.08                     -98027                 -36341.8             0
         7554.81                   -97130.7                 -34890.1             0
         7561.54                   -78903.7                  1244.77             0
         7568.27                   -64375.8                  29979.2             0
         7575.01                   -82729.3                 -7087.98             0
         7581.75                   -98043.3                   -38074             0
          7588.5                   -69234.1                  19240.9             0
         7595.24                   -78601.2                  159.886             0
         7601.99                   -94027.5                 -31049.1             0
         7608.75                   -63830.9                  29045.3             0
          7615.5                   -97885.8                 -39440.6             0
         7622.26                   -63375.2                  29287.4             0
         7629.02                   -97536.8                 -39410.4             0
         7635.79                   -63365.1                  28641.1             0
         7642.56                   -92233.6                 -29463.7             0
         7649.33                   -78604.1                 -2518.69             0
          7656.1                   -66459.6                  21452.5             0
         7662.88                   -95071.2                 -36135.3             0
         7669.66                   -82675.1                 -11656.8             0
         7676.44                   -62141.9                  29104.5             0
         7683.23                   -72924.3                  7197.32             0
         7690.01                   -91413.6                 -30130.9             0
         7696.81                   -95228.4                 -38091.6             0
          7703.6                   -87409.3                 -22769.9             0
          7710.4                     -77921                 -4107.56             0
          7717.2                   -71639.5                  8137.82             0
            7724                   -69006.5                  13082.4             0
         7730.81                   -69478.6                  11813.7             0
         7737.62                   -73230.1                  3983.16             0
         7744.43                   -80709.6                 -11307.5             0
         7751.25                     -90061                 -30343.7             0
         7758.07                   -93920.2                 -38388.7             0
         7764.89                     -82917                 -16690.3             0
         7771.71                     -63331                  22185.6             0
         7778.54                   -64956.5                  18614.4             0
         7785.37                   -89977.8                   -31777             0
         7792.21                   -81738.7                 -15608.3             0
         7799.04                   -59473.9                  28631.7             0
         7805.88                   -89340.3                 -31453.3             0
         7812.73                   -71200.6                  4530.25             0
         7819.57                   -72876.3                  863.181             0
         7826.42                     -81929                 -17569.7             0
         7833.27                     -68396                  9199.97             0
         7840.13                   -79183.9                 -12703.9             0
         7846.98                   -77303.4                 -9251.97             0
         7853.84                   -63635.6                  17786.3             0
         7860.71                   -91419.4                 -38125.8             0
         7867.58                   -64664.1                  15106.7             0
         7874.44                   -65188.4                  13745.6             0
         7881.32                   -89516.1                 -35248.3             0
         7888.19                   -81338.2                 -19190.8             0
         7895.07                   -61048.4                  21104.4             0
         7901.95                   -58452.3                  25990.9             0
         7908.84                   -69679.5                  3215.29             0
         7915.73                   -81047.8                 -19841.7             0
         7922.62                   -87098.1                 -32255.3             0
         7929.51                   -89041.9                 -36450.4             0
         7936.41                   -89249.4                 -37170.3             0
         7943.31                   -88645.8                 -36266.7             0
         7950.21                   -86205.1                 -31686.2             0
         7957.12                   -79545.7                 -18662.6             0
         7964.02                   -67701.5                  4737.58             0
         7970.94                   -56650.7                  26551.2             0
         7977.85                   -60094.4                  19359.6             0
         7984.77                   -80267.9                 -21312.1             0
         7991.69                   -86116.7                 -33317.7             0
         7998.61                   -61106.2                  16433.7             0
         8005.54                   -63355.3                  11635.7             0
         8012.47                   -87641.7                 -37265.2             0
          8019.4                   -58495.5                  20764.3             0
         8026.34                   -75658.1                 -13877.1             0
         8033.28                     -72041                 -6936.43             0
         8040.22                   -66637.5                  3583.02             0
         8047.16                   -73803.9                 -11054.9             0
         8054.11                   -70928.9                 -5594.25             0
         8061.06                   -62500.3                  10977.5             0
         8068.01                     -84870                 -34080.7             0
         8074.97                   -54970.6                  25461.2             0
         8081.93                   -71036.1                 -6982.32             0
         8088.89                   -84684.5                 -34585.7             0
         8095.86                   -61829.5                  10861.3             0
         8102.83                   -54109.8                  26018.5             0
          8109.8                   -70182.5                  -6436.4             0
         8116.77                   -83608.8                 -33593.7             0
         8123.75                   -83783.5                   -34231             0
         8130.73                   -76812.8                 -20568.7             0
         8137.72                   -69897.8                 -7017.59             0
          8144.7                   -65940.4                  615.217             0
         8151.69                   -65302.8                  1605.11             0
         8158.69                   -67957.3                  -3992.7             0
         8165.68                     -73798                 -15966.1             0
         8172.68                   -80972.9                 -30609.2             0
         8179.68                   -83546.9                 -36044.8             0
         8186.69                   -73863.2                 -16949.5             0
         8193.69                   -55883.5                    18749             0
          8200.7                   -54148.1                  21940.8             0
         8207.72                   -76941.3                 -23954.1             0
         8214.73                   -76882.4                 -24118.6             0
         8221.75                   -51116.3                  27164.9             0
         8228.78                   -73312.2                 -17532.4             0
          8235.8                   -71012.8                 -13211.7             0
         8242.83                   -54908.3                  18739.5             0
         8249.86                   -80479.4                 -32712.4             0
          8256.9                   -51155.3                  25694.2             0
         8263.94                   -80143.6                 -32594.8             0
         8270.98                   -54466.3                  18515.2             0
         8278.02                   -69962.2                 -12772.2             0
         8285.07                   -72354.7                 -17833.7             0
         8292.12                   -49766.8                  27093.7             0
         8299.17                   -74788.9                 -23255.2             0
         8306.22                   -75173.4                 -24296.8             0
         8313.28                   -52348.1                  21108.2             0
         8320.34                     -53127                  19276.1             0
         8327.41                     -70355                 -15472.6             0
         8334.48                   -80003.5                 -35051.8             0
         8341.55                   -77711.3                 -30734.7             0
         8348.62                   -70712.3                 -16998.1             0
          8355.7                   -64840.4                 -5516.87             0
         8362.78                   -62022.6                 -146.919             0
         8369.86                   -62431.7                 -1234.03             0
         8376.94                   -66060.2                  -8763.3             0
         8384.03                     -72385                 -21687.9             0
         8391.13                   -78326.4                 -33844.9             0
         8398.22                   -76877.9                 -31213.1             0
         8405.32                   -62920.4                 -3547.43             0
         8412.42                   -47990.9                  26064.8             0
         8419.52                   -56851.9                  8068.64             0
         8426.63                   -77750.5                 -34018.2             0
         8433.74                   -62384.8                 -3532.92             0
         8440.85                   -48957.2                  23076.6             0
         8447.97                   -77142.5                 -33590.4             0
         8455.08                   -53471.8                  13516.8             0
         8462.21                   -64402.9                 -8618.39             0
         8469.33                     -63347                 -6767.81             0
         8476.46                   -59870.6                 -69.4697             0
         8483.59                     -60979                 -2548.85             0
         8490.72                   -67882.9                 -16622.6             0
         8497.86                   -48347.3                  22212.2             0
            8505                   -76455.3                 -34295.2             0
         8512.14                   -55558.8                  7266.18             0
         8519.29                   -49635.3                    18862             0
         8526.43                   -73186.5                 -28525.1             0
         8533.59                     -70555                 -23513.7             0
         8540.74                   -51303.2                  14757.6             0
          8547.9                   -45375.7                    26364             0
         8555.06                   -53765.9                  9318.61             0
         8562.22                   -64451.9                   -12320             0
         8569.39                   -71061.7                 -25800.7             0
         8576.56                   -73698.7                 -31330.4             0
         8583.73                   -74210.8                 -32607.5             0
         8590.91                   -73446.9                 -31330.4             0
         8598.09                   -70598.6                 -25881.9             0
         8605.27                   -63840.1                 -12607.5             0
         8612.45                   -53008.7                  8818.02             0
         8619.64                   -44281.6                  26033.8             0
         8626.83                   -49553.4                  15235.5             0
         8634.02                   -68294.5                 -22517.7             0
         8641.22                   -71262.1                 -28705.7             0
         8648.42                   -47878.8                  17841.3             0
         8655.62                     -52497                  8353.53             0
         8662.83                   -73476.9                 -33878.8             0
         8670.04                   -45938.8                  20984.2             0
         8677.25                   -63648.8                 -14701.4             0
         8684.46                   -58264.9                 -4173.54             0
         8691.68                   -55131.6                  1853.86             0
          8698.9                   -60180.4                 -8495.27             0
         8706.12                   -58908.1                 -6191.04             0
         8713.35                   -50046.9                  11297.5             0
         8720.58                   -71363.8                 -31603.2             0
         8727.81                   -43671.6                  23572.5             0
         8735.05                   -58288.2                 -5920.71             0
         8742.29                     -71091                 -31781.5             0
         8749.53                   -49867.5                    10451             0
         8756.77                   -42898.9                  24155.6             0
         8764.02                   -58037.1                 -6378.83             0
         8771.27                   -70336.5                 -31230.8             0
         8778.52                   -70092.1                 -30979.4             0
         8785.78                   -63284.7                   -17594             0
         8793.04                   -56697.6                 -4649.16             0
          8800.3                   -52945.2                  2623.27             0
         8807.57                   -52260.5                  3756.96             0
         8814.84                   -54590.9                 -1142.48             0
         8822.11                   -59960.9                 -12124.4             0
         8829.38                   -66968.8                 -26383.7             0
         8836.66                   -70410.9                   -33507             0
         8843.94                     -62742                 -18394.5             0
         8851.22                   -45949.8                  14976.8             0
         8858.51                     -42063                    22523             0
          8865.8                     -62529                 -18665.7             0
         8873.09                   -65686.2                 -25217.1             0
         8880.39                   -40941.3                  24071.2             0
         8887.68                   -58666.8                   -11631             0
         8894.99                   -61028.2                 -16588.6             0
         8902.29                   -42217.8                  20825.8             0
          8909.6                   -68530.6                 -32061.4             0
         8916.91                   -39642.2                  25521.3             0
         8924.22                   -68323.6                 -32104.8             0
         8931.54                   -41592.6                  21161.8             0
         8938.86                   -60772.9                 -17450.5             0
         8946.18                   -57016.4                 -10158.8             0
         8953.51                   -40234.6                  23197.3             0
         8960.83                     -64887                 -26363.5             0
         8968.17                   -59709.7                 -16227.1             0
          8975.5                   -39747.7                  23495.2             0
         8982.84                   -45282.8                  12192.8             0
         8990.18                   -61773.2                 -21032.1             0
         8997.52                   -67584.3                 -32884.5             0
         9004.87                   -62451.1                 -22834.6             0
         9012.22                   -54590.3                 -7326.27             0
         9019.57                     -48917                  3804.88             0
         9026.92                   -46358.2                  8703.48             0
         9034.28                   -46607.7                  7982.75             0
         9041.64                     -49733                  1507.59             0
         9049.01                   -55932.6                 -11119.7             0
         9056.38                   -63487.2                 -26458.1             0
         9063.75                   -66256.9                 -32221.2             0
         9071.12                   -56681.7                 -13278.9             0
          9078.5                   -40179.8                  19526.3             0
         9085.88                   -41506.3                  16654.7             0
         9093.26                   -62835.5                 -26247.1             0
         9100.64                   -56657.5                 -14102.2             0
         9108.03                   -36884.8                    25251             0
         9115.42                   -61925.9                 -25077.2             0
         9122.82                   -48413.4                  1746.95             0
         9130.22                   -47066.8                   4227.7             0
         9137.62                   -57968.2                 -17804.4             0
         9145.02                   -43031.3                  11874.1             0
         9152.43                   -56197.5                 -14689.4             0
         9159.83                   -50030.4                 -2560.02             0
         9167.25                   -42979.7                  11335.2             0
         9174.66                   -64198.2                   -31339             0
         9182.08                   -39416.3                  18042.6             0
          9189.5                   -45242.4                  6170.48             0
         9196.93                   -64116.5                 -31811.2             0
         9204.35                     -52500                 -8774.36             0
         9211.78                   -36624.5                    22785             0
         9219.22                   -38864.2                  18092.1             0
         9226.65                   -50680.5                 -5764.46             0
         9234.09                   -59749.2                 -24121.6             0
         9241.54                   -63180.9                 -31197.5             0
         9248.98                   -63433.8                 -31911.6             0
